X,Y
907.0,1.6777215999999983e-05
908.0,4.194303999999995e-06
909.0,1.6777215999999983e-05
910.0,1.6777215999999983e-05
911.0,6.710886399999994e-05
912.0,1.0485759999999983e-06
913.0,4.194303999999995e-06
914.0,4.194303999999995e-06
915.0,1.6777215999999983e-05
916.0,4.194303999999995e-06
917.0,1.6777215999999983e-05
918.0,1.6777215999999983e-05
919.0,6.710886399999994e-05
920.0,4.194303999999995e-06
921.0,1.6777215999999983e-05
922.0,1.6777215999999983e-05
923.0,6.710886399999994e-05
924.0,1.6777215999999983e-05
925.0,6.710886399999994e-05
926.0,6.710886399999994e-05
927.0,0.0002684354559999999
928.0,1.0485759999999983e-06
929.0,4.194303999999995e-06
930.0,4.194303999999995e-06
931.0,1.6777215999999983e-05
932.0,4.194303999999995e-06
933.0,1.6777215999999983e-05
934.0,1.6777215999999983e-05
935.0,6.710886399999994e-05
936.0,4.194303999999995e-06
937.0,1.6777215999999983e-05
938.0,1.6777215999999983e-05
939.0,6.710886399999994e-05
940.0,1.6777215999999983e-05
941.0,6.710886399999994e-05
942.0,6.710886399999994e-05
943.0,0.0002684354559999999
944.0,4.194303999999995e-06
945.0,1.6777215999999983e-05
946.0,1.6777215999999983e-05
947.0,6.710886399999994e-05
948.0,1.6777215999999983e-05
949.0,6.710886399999994e-05
950.0,6.710886399999994e-05
951.0,0.0002684354559999999
952.0,1.6777215999999983e-05
953.0,6.710886399999994e-05
954.0,6.710886399999994e-05
955.0,0.0002684354559999999
956.0,6.710886399999994e-05
957.0,0.0002684354559999999
958.0,0.0002684354559999999
959.0,0.0010737418239999998
960.0,1.0485759999999983e-06
961.0,4.194303999999995e-06
962.0,4.194303999999995e-06
963.0,1.6777215999999983e-05
964.0,4.194303999999995e-06
965.0,1.6777215999999983e-05
966.0,1.6777215999999983e-05
967.0,6.710886399999994e-05
968.0,4.194303999999995e-06
969.0,1.6777215999999983e-05
970.0,1.6777215999999983e-05
971.0,6.710886399999994e-05
972.0,1.6777215999999983e-05
973.0,6.710886399999994e-05
974.0,6.710886399999994e-05
975.0,0.0002684354559999999
976.0,4.194303999999995e-06
977.0,1.6777215999999983e-05
978.0,1.6777215999999983e-05
979.0,6.710886399999994e-05
980.0,1.6777215999999983e-05
981.0,6.710886399999994e-05
982.0,6.710886399999994e-05
983.0,0.0002684354559999999
984.0,1.6777215999999983e-05
985.0,6.710886399999994e-05
986.0,6.710886399999994e-05
987.0,0.0002684354559999999
988.0,6.710886399999994e-05
989.0,0.0002684354559999999
990.0,0.0002684354559999999
991.0,0.0010737418239999998
992.0,4.194303999999995e-06
993.0,1.6777215999999983e-05
994.0,1.6777215999999983e-05
995.0,6.710886399999994e-05
996.0,1.6777215999999983e-05
997.0,6.710886399999994e-05
998.0,6.710886399999994e-05
999.0,0.0002684354559999999
1000.0,1.6777215999999983e-05
1001.0,6.710886399999994e-05
1002.0,6.710886399999994e-05
1003.0,0.0002684354559999999
1004.0,6.710886399999994e-05
1005.0,0.0002684354559999999
1006.0,0.0002684354559999999
1007.0,0.0010737418239999998
1008.0,1.6777215999999983e-05
1009.0,6.710886399999994e-05
1010.0,6.710886399999994e-05
1011.0,0.0002684354559999999
1012.0,6.710886399999994e-05
1013.0,0.0002684354559999999
1014.0,0.0002684354559999999
1015.0,0.0010737418239999998
1016.0,6.710886399999994e-05
1017.0,0.0002684354559999999
1018.0,0.0002684354559999999
1019.0,0.0010737418239999998
1020.0,0.0002684354559999999
1021.0,0.0010737418239999998
1022.0,0.0010737418239999998
1023.0,0.004294967296
1024.0,1.638399999999996e-08
1025.0,6.553599999999987e-08
1026.0,6.553599999999987e-08
1027.0,2.621439999999995e-07
1028.0,6.553599999999987e-08
1029.0,2.621439999999995e-07
1030.0,2.621439999999995e-07
1031.0,1.0485759999999983e-06
1032.0,6.553599999999987e-08
1033.0,2.621439999999995e-07
1034.0,2.621439999999995e-07
1035.0,1.0485759999999983e-06
1036.0,2.621439999999995e-07
1037.0,1.0485759999999983e-06
1038.0,1.0485759999999983e-06
1039.0,4.194303999999995e-06
1040.0,6.553599999999987e-08
1041.0,2.621439999999995e-07
1042.0,2.621439999999995e-07
1043.0,1.0485759999999983e-06
1044.0,2.621439999999995e-07
1045.0,1.0485759999999983e-06
1046.0,1.0485759999999983e-06
1047.0,4.194303999999995e-06
1048.0,2.621439999999995e-07
1049.0,1.0485759999999983e-06
1050.0,1.0485759999999983e-06
1051.0,4.194303999999995e-06
1052.0,1.0485759999999983e-06
1053.0,4.194303999999995e-06
1054.0,4.194303999999995e-06
1055.0,1.6777215999999983e-05
1056.0,6.553599999999987e-08
1057.0,2.621439999999995e-07
1058.0,2.621439999999995e-07
1059.0,1.0485759999999983e-06
1060.0,2.621439999999995e-07
1061.0,1.0485759999999983e-06
1062.0,1.0485759999999983e-06
1063.0,4.194303999999995e-06
1064.0,2.621439999999995e-07
1065.0,1.0485759999999983e-06
1066.0,1.0485759999999983e-06
1067.0,4.194303999999995e-06
1068.0,1.0485759999999983e-06
1069.0,4.194303999999995e-06
1070.0,4.194303999999995e-06
1071.0,1.6777215999999983e-05
1072.0,2.621439999999995e-07
1073.0,1.0485759999999983e-06
1074.0,1.0485759999999983e-06
1075.0,4.194303999999995e-06
1076.0,1.0485759999999983e-06
1077.0,4.194303999999995e-06
1078.0,4.194303999999995e-06
1079.0,1.6777215999999983e-05
1080.0,1.0485759999999983e-06
1081.0,4.194303999999995e-06
1082.0,4.194303999999995e-06
1083.0,1.6777215999999983e-05
1084.0,4.194303999999995e-06
1085.0,1.6777215999999983e-05
1086.0,1.6777215999999983e-05
1087.0,6.710886399999994e-05
1088.0,6.553599999999987e-08
1089.0,2.621439999999995e-07
1090.0,2.621439999999995e-07
1091.0,1.0485759999999983e-06
1092.0,2.621439999999995e-07
1093.0,1.0485759999999983e-06
1094.0,1.0485759999999983e-06
1095.0,4.194303999999995e-06
1096.0,2.621439999999995e-07
1097.0,1.0485759999999983e-06
1098.0,1.0485759999999983e-06
1099.0,4.194303999999995e-06
1100.0,1.0485759999999983e-06
1101.0,4.194303999999995e-06
1102.0,4.194303999999995e-06
1103.0,1.6777215999999983e-05
1104.0,2.621439999999995e-07
1105.0,1.0485759999999983e-06
1106.0,1.0485759999999983e-06
1107.0,4.194303999999995e-06
1108.0,1.0485759999999983e-06
1109.0,4.194303999999995e-06
1110.0,4.194303999999995e-06
1111.0,1.6777215999999983e-05
1112.0,1.0485759999999983e-06
1113.0,4.194303999999995e-06
1114.0,4.194303999999995e-06
1115.0,1.6777215999999983e-05
1116.0,4.194303999999995e-06
1117.0,1.6777215999999983e-05
1118.0,1.6777215999999983e-05
1119.0,6.710886399999994e-05
1120.0,2.621439999999995e-07
1121.0,1.0485759999999983e-06
1122.0,1.0485759999999983e-06
1123.0,4.194303999999995e-06
1124.0,1.0485759999999983e-06
1125.0,4.194303999999995e-06
1126.0,4.194303999999995e-06
1127.0,1.6777215999999983e-05
1128.0,1.0485759999999983e-06
1129.0,4.194303999999995e-06
1130.0,4.194303999999995e-06
1131.0,1.6777215999999983e-05
1132.0,4.194303999999995e-06
1133.0,1.6777215999999983e-05
1134.0,1.6777215999999983e-05
1135.0,6.710886399999994e-05
1136.0,1.0485759999999983e-06
1137.0,4.194303999999995e-06
1138.0,4.194303999999995e-06
1139.0,1.6777215999999983e-05
1140.0,4.194303999999995e-06
1141.0,1.6777215999999983e-05
1142.0,1.6777215999999983e-05
1143.0,6.710886399999994e-05
1144.0,4.194303999999995e-06
1145.0,1.6777215999999983e-05
1146.0,1.6777215999999983e-05
1147.0,6.710886399999994e-05
1148.0,1.6777215999999983e-05
1149.0,6.710886399999994e-05
1150.0,6.710886399999994e-05
1151.0,0.0002684354559999999
1152.0,6.553599999999987e-08
1153.0,2.621439999999995e-07
1154.0,2.621439999999995e-07
1155.0,1.0485759999999983e-06
1156.0,2.621439999999995e-07
1157.0,1.0485759999999983e-06
1158.0,1.0485759999999983e-06
1159.0,4.194303999999995e-06
1160.0,2.621439999999995e-07
1161.0,1.0485759999999983e-06
1162.0,1.0485759999999983e-06
1163.0,4.194303999999995e-06
1164.0,1.0485759999999983e-06
1165.0,4.194303999999995e-06
1166.0,4.194303999999995e-06
1167.0,1.6777215999999983e-05
1168.0,2.621439999999995e-07
1169.0,1.0485759999999983e-06
1170.0,1.0485759999999983e-06
1171.0,4.194303999999995e-06
1172.0,1.0485759999999983e-06
1173.0,4.194303999999995e-06
1174.0,4.194303999999995e-06
1175.0,1.6777215999999983e-05
1176.0,1.0485759999999983e-06
1177.0,4.194303999999995e-06
1178.0,4.194303999999995e-06
1179.0,1.6777215999999983e-05
1180.0,4.194303999999995e-06
1181.0,1.6777215999999983e-05
1182.0,1.6777215999999983e-05
1183.0,6.710886399999994e-05
1184.0,2.621439999999995e-07
1185.0,1.0485759999999983e-06
1186.0,1.0485759999999983e-06
1187.0,4.194303999999995e-06
1188.0,1.0485759999999983e-06
1189.0,4.194303999999995e-06
1190.0,4.194303999999995e-06
1191.0,1.6777215999999983e-05
1192.0,1.0485759999999983e-06
1193.0,4.194303999999995e-06
1194.0,4.194303999999995e-06
1195.0,1.6777215999999983e-05
1196.0,4.194303999999995e-06
1197.0,1.6777215999999983e-05
1198.0,1.6777215999999983e-05
1199.0,6.710886399999994e-05
1200.0,1.0485759999999983e-06
1201.0,4.194303999999995e-06
1202.0,4.194303999999995e-06
1203.0,1.6777215999999983e-05
1204.0,4.194303999999995e-06
1205.0,1.6777215999999983e-05
1206.0,1.6777215999999983e-05
1207.0,6.710886399999994e-05
1208.0,4.194303999999995e-06
1209.0,1.6777215999999983e-05
1210.0,1.6777215999999983e-05
1211.0,6.710886399999994e-05
1212.0,1.6777215999999983e-05
1213.0,6.710886399999994e-05
1214.0,6.710886399999994e-05
1215.0,0.0002684354559999999
1216.0,2.621439999999995e-07
1217.0,1.0485759999999983e-06
1218.0,1.0485759999999983e-06
1219.0,4.194303999999995e-06
1220.0,1.0485759999999983e-06
1221.0,4.194303999999995e-06
1222.0,4.194303999999995e-06
1223.0,1.6777215999999983e-05
1224.0,1.0485759999999983e-06
1225.0,4.194303999999995e-06
1226.0,4.194303999999995e-06
1227.0,1.6777215999999983e-05
1228.0,4.194303999999995e-06
1229.0,1.6777215999999983e-05
1230.0,1.6777215999999983e-05
1231.0,6.710886399999994e-05
1232.0,1.0485759999999983e-06
1233.0,4.194303999999995e-06
1234.0,4.194303999999995e-06
1235.0,1.6777215999999983e-05
1236.0,4.194303999999995e-06
1237.0,1.6777215999999983e-05
1238.0,1.6777215999999983e-05
1239.0,6.710886399999994e-05
1240.0,4.194303999999995e-06
1241.0,1.6777215999999983e-05
1242.0,1.6777215999999983e-05
1243.0,6.710886399999994e-05
1244.0,1.6777215999999983e-05
1245.0,6.710886399999994e-05
1246.0,6.710886399999994e-05
1247.0,0.0002684354559999999
1248.0,1.0485759999999983e-06
1249.0,4.194303999999995e-06
1250.0,4.194303999999995e-06
1251.0,1.6777215999999983e-05
1252.0,4.194303999999995e-06
1253.0,1.6777215999999983e-05
1254.0,1.6777215999999983e-05
1255.0,6.710886399999994e-05
1256.0,4.194303999999995e-06
1257.0,1.6777215999999983e-05
1258.0,1.6777215999999983e-05
1259.0,6.710886399999994e-05
1260.0,1.6777215999999983e-05
1261.0,6.710886399999994e-05
1262.0,6.710886399999994e-05
1263.0,0.0002684354559999999
1264.0,4.194303999999995e-06
1265.0,1.6777215999999983e-05
1266.0,1.6777215999999983e-05
1267.0,6.710886399999994e-05
1268.0,1.6777215999999983e-05
1269.0,6.710886399999994e-05
1270.0,6.710886399999994e-05
1271.0,0.0002684354559999999
1272.0,1.6777215999999983e-05
1273.0,6.710886399999994e-05
1274.0,6.710886399999994e-05
1275.0,0.0002684354559999999
1276.0,6.710886399999994e-05
1277.0,0.0002684354559999999
1278.0,0.0002684354559999999
1279.0,0.0010737418239999998
1280.0,6.553599999999987e-08
1281.0,2.621439999999995e-07
1282.0,2.621439999999995e-07
1283.0,1.0485759999999983e-06
1284.0,2.621439999999995e-07
1285.0,1.0485759999999983e-06
1286.0,1.0485759999999983e-06
1287.0,4.194303999999995e-06
1288.0,2.621439999999995e-07
1289.0,1.0485759999999983e-06
1290.0,1.0485759999999983e-06
1291.0,4.194303999999995e-06
1292.0,1.0485759999999983e-06
1293.0,4.194303999999995e-06
1294.0,4.194303999999995e-06
1295.0,1.6777215999999983e-05
1296.0,2.621439999999995e-07
1297.0,1.0485759999999983e-06
1298.0,1.0485759999999983e-06
1299.0,4.194303999999995e-06
1300.0,1.0485759999999983e-06
1301.0,4.194303999999995e-06
1302.0,4.194303999999995e-06
1303.0,1.6777215999999983e-05
1304.0,1.0485759999999983e-06
1305.0,4.194303999999995e-06
1306.0,4.194303999999995e-06
1307.0,1.6777215999999983e-05
1308.0,4.194303999999995e-06
1309.0,1.6777215999999983e-05
1310.0,1.6777215999999983e-05
1311.0,6.710886399999994e-05
1312.0,2.621439999999995e-07
1313.0,1.0485759999999983e-06
1314.0,1.0485759999999983e-06
1315.0,4.194303999999995e-06
1316.0,1.0485759999999983e-06
1317.0,4.194303999999995e-06
1318.0,4.194303999999995e-06
1319.0,1.6777215999999983e-05
1320.0,1.0485759999999983e-06
1321.0,4.194303999999995e-06
1322.0,4.194303999999995e-06
1323.0,1.6777215999999983e-05
1324.0,4.194303999999995e-06
1325.0,1.6777215999999983e-05
1326.0,1.6777215999999983e-05
1327.0,6.710886399999994e-05
1328.0,1.0485759999999983e-06
1329.0,4.194303999999995e-06
1330.0,4.194303999999995e-06
1331.0,1.6777215999999983e-05
1332.0,4.194303999999995e-06
1333.0,1.6777215999999983e-05
1334.0,1.6777215999999983e-05
1335.0,6.710886399999994e-05
1336.0,4.194303999999995e-06
1337.0,1.6777215999999983e-05
1338.0,1.6777215999999983e-05
1339.0,6.710886399999994e-05
1340.0,1.6777215999999983e-05
1341.0,6.710886399999994e-05
1342.0,6.710886399999994e-05
1343.0,0.0002684354559999999
1344.0,2.621439999999995e-07
1345.0,1.0485759999999983e-06
1346.0,1.0485759999999983e-06
1347.0,4.194303999999995e-06
1348.0,1.0485759999999983e-06
1349.0,4.194303999999995e-06
1350.0,4.194303999999995e-06
1351.0,1.6777215999999983e-05
1352.0,1.0485759999999983e-06
1353.0,4.194303999999995e-06
1354.0,4.194303999999995e-06
1355.0,1.6777215999999983e-05
1356.0,4.194303999999995e-06
1357.0,1.6777215999999983e-05
1358.0,1.6777215999999983e-05
1359.0,6.710886399999994e-05
1360.0,1.0485759999999983e-06
1361.0,4.194303999999995e-06
1362.0,4.194303999999995e-06
1363.0,1.6777215999999983e-05
1364.0,4.194303999999995e-06
1365.0,1.6777215999999983e-05
1366.0,1.6777215999999983e-05
1367.0,6.710886399999994e-05
1368.0,4.194303999999995e-06
1369.0,1.6777215999999983e-05
1370.0,1.6777215999999983e-05
1371.0,6.710886399999994e-05
1372.0,1.6777215999999983e-05
1373.0,6.710886399999994e-05
1374.0,6.710886399999994e-05
1375.0,0.0002684354559999999
1376.0,1.0485759999999983e-06
1377.0,4.194303999999995e-06
1378.0,4.194303999999995e-06
1379.0,1.6777215999999983e-05
1380.0,4.194303999999995e-06
1381.0,1.6777215999999983e-05
1382.0,1.6777215999999983e-05
1383.0,6.710886399999994e-05
1384.0,4.194303999999995e-06
1385.0,1.6777215999999983e-05
1386.0,1.6777215999999983e-05
1387.0,6.710886399999994e-05
1388.0,1.6777215999999983e-05
1389.0,6.710886399999994e-05
1390.0,6.710886399999994e-05
1391.0,0.0002684354559999999
1392.0,4.194303999999995e-06
1393.0,1.6777215999999983e-05
1394.0,1.6777215999999983e-05
1395.0,6.710886399999994e-05
1396.0,1.6777215999999983e-05
1397.0,6.710886399999994e-05
1398.0,6.710886399999994e-05
1399.0,0.0002684354559999999
1400.0,1.6777215999999983e-05
1401.0,6.710886399999994e-05
1402.0,6.710886399999994e-05
1403.0,0.0002684354559999999
1404.0,6.710886399999994e-05
1405.0,0.0002684354559999999
1406.0,0.0002684354559999999
1407.0,0.0010737418239999998
1408.0,2.621439999999995e-07
1409.0,1.0485759999999983e-06
1410.0,1.0485759999999983e-06
1411.0,4.194303999999995e-06
1412.0,1.0485759999999983e-06
1413.0,4.194303999999995e-06
1414.0,4.194303999999995e-06
1415.0,1.6777215999999983e-05
1416.0,1.0485759999999983e-06
1417.0,4.194303999999995e-06
1418.0,4.194303999999995e-06
1419.0,1.6777215999999983e-05
1420.0,4.194303999999995e-06
1421.0,1.6777215999999983e-05
1422.0,1.6777215999999983e-05
1423.0,6.710886399999994e-05
1424.0,1.0485759999999983e-06
1425.0,4.194303999999995e-06
1426.0,4.194303999999995e-06
1427.0,1.6777215999999983e-05
1428.0,4.194303999999995e-06
1429.0,1.6777215999999983e-05
1430.0,1.6777215999999983e-05
1431.0,6.710886399999994e-05
1432.0,4.194303999999995e-06
1433.0,1.6777215999999983e-05
1434.0,1.6777215999999983e-05
1435.0,6.710886399999994e-05
1436.0,1.6777215999999983e-05
1437.0,6.710886399999994e-05
1438.0,6.710886399999994e-05
1439.0,0.0002684354559999999
1440.0,1.0485759999999983e-06
1441.0,4.194303999999995e-06
1442.0,4.194303999999995e-06
1443.0,1.6777215999999983e-05
1444.0,4.194303999999995e-06
1445.0,1.6777215999999983e-05
1446.0,1.6777215999999983e-05
1447.0,6.710886399999994e-05
1448.0,4.194303999999995e-06
1449.0,1.6777215999999983e-05
1450.0,1.6777215999999983e-05
1451.0,6.710886399999994e-05
1452.0,1.6777215999999983e-05
1453.0,6.710886399999994e-05
1454.0,6.710886399999994e-05
1455.0,0.0002684354559999999
1456.0,4.194303999999995e-06
1457.0,1.6777215999999983e-05
1458.0,1.6777215999999983e-05
1459.0,6.710886399999994e-05
1460.0,1.6777215999999983e-05
1461.0,6.710886399999994e-05
1462.0,6.710886399999994e-05
1463.0,0.0002684354559999999
1464.0,1.6777215999999983e-05
1465.0,6.710886399999994e-05
1466.0,6.710886399999994e-05
1467.0,0.0002684354559999999
1468.0,6.710886399999994e-05
1469.0,0.0002684354559999999
1470.0,0.0002684354559999999
1471.0,0.0010737418239999998
1472.0,1.0485759999999983e-06
1473.0,4.194303999999995e-06
1474.0,4.194303999999995e-06
1475.0,1.6777215999999983e-05
1476.0,4.194303999999995e-06
1477.0,1.6777215999999983e-05
1478.0,1.6777215999999983e-05
1479.0,6.710886399999994e-05
1480.0,4.194303999999995e-06
1481.0,1.6777215999999983e-05
1482.0,1.6777215999999983e-05
1483.0,6.710886399999994e-05
1484.0,1.6777215999999983e-05
1485.0,6.710886399999994e-05
1486.0,6.710886399999994e-05
1487.0,0.0002684354559999999
1488.0,4.194303999999995e-06
1489.0,1.6777215999999983e-05
1490.0,1.6777215999999983e-05
1491.0,6.710886399999994e-05
1492.0,1.6777215999999983e-05
1493.0,6.710886399999994e-05
1494.0,6.710886399999994e-05
1495.0,0.0002684354559999999
1496.0,1.6777215999999983e-05
1497.0,6.710886399999994e-05
1498.0,6.710886399999994e-05
1499.0,0.0002684354559999999
1500.0,6.710886399999994e-05
1501.0,0.0002684354559999999
1502.0,0.0002684354559999999
1503.0,0.0010737418239999998
1504.0,4.194303999999995e-06
1505.0,1.6777215999999983e-05
1506.0,1.6777215999999983e-05
1507.0,6.710886399999994e-05
1508.0,1.6777215999999983e-05
1509.0,6.710886399999994e-05
1510.0,6.710886399999994e-05
1511.0,0.0002684354559999999
1512.0,1.6777215999999983e-05
1513.0,6.710886399999994e-05
1514.0,6.710886399999994e-05
1515.0,0.0002684354559999999
1516.0,6.710886399999994e-05
1517.0,0.0002684354559999999
1518.0,0.0002684354559999999
1519.0,0.0010737418239999998
1520.0,1.6777215999999983e-05
1521.0,6.710886399999994e-05
1522.0,6.710886399999994e-05
1523.0,0.0002684354559999999
1524.0,6.710886399999994e-05
1525.0,0.0002684354559999999
1526.0,0.0002684354559999999
1527.0,0.0010737418239999998
1528.0,6.710886399999994e-05
1529.0,0.0002684354559999999
1530.0,0.0002684354559999999
1531.0,0.0010737418239999998
1532.0,0.0002684354559999999
1533.0,0.0010737418239999998
1534.0,0.0010737418239999998
1535.0,0.004294967296
1536.0,6.553599999999987e-08
1537.0,2.621439999999995e-07
1538.0,2.621439999999995e-07
1539.0,1.0485759999999983e-06
1540.0,2.621439999999995e-07
1541.0,1.0485759999999983e-06
1542.0,1.0485759999999983e-06
1543.0,4.194303999999995e-06
1544.0,2.621439999999995e-07
1545.0,1.0485759999999983e-06
1546.0,1.0485759999999983e-06
1547.0,4.194303999999995e-06
1548.0,1.0485759999999983e-06
1549.0,4.194303999999995e-06
1550.0,4.194303999999995e-06
1551.0,1.6777215999999983e-05
1552.0,2.621439999999995e-07
1553.0,1.0485759999999983e-06
1554.0,1.0485759999999983e-06
1555.0,4.194303999999995e-06
1556.0,1.0485759999999983e-06
1557.0,4.194303999999995e-06
1558.0,4.194303999999995e-06
1559.0,1.6777215999999983e-05
1560.0,1.0485759999999983e-06
1561.0,4.194303999999995e-06
1562.0,4.194303999999995e-06
1563.0,1.6777215999999983e-05
1564.0,4.194303999999995e-06
1565.0,1.6777215999999983e-05
1566.0,1.6777215999999983e-05
1567.0,6.710886399999994e-05
1568.0,2.621439999999995e-07
1569.0,1.0485759999999983e-06
1570.0,1.0485759999999983e-06
1571.0,4.194303999999995e-06
1572.0,1.0485759999999983e-06
1573.0,4.194303999999995e-06
1574.0,4.194303999999995e-06
1575.0,1.6777215999999983e-05
1576.0,1.0485759999999983e-06
1577.0,4.194303999999995e-06
1578.0,4.194303999999995e-06
1579.0,1.6777215999999983e-05
1580.0,4.194303999999995e-06
1581.0,1.6777215999999983e-05
1582.0,1.6777215999999983e-05
1583.0,6.710886399999994e-05
1584.0,1.0485759999999983e-06
1585.0,4.194303999999995e-06
1586.0,4.194303999999995e-06
1587.0,1.6777215999999983e-05
1588.0,4.194303999999995e-06
1589.0,1.6777215999999983e-05
1590.0,1.6777215999999983e-05
1591.0,6.710886399999994e-05
1592.0,4.194303999999995e-06
1593.0,1.6777215999999983e-05
1594.0,1.6777215999999983e-05
1595.0,6.710886399999994e-05
1596.0,1.6777215999999983e-05
1597.0,6.710886399999994e-05
1598.0,6.710886399999994e-05
1599.0,0.0002684354559999999
1600.0,2.621439999999995e-07
1601.0,1.0485759999999983e-06
1602.0,1.0485759999999983e-06
1603.0,4.194303999999995e-06
1604.0,1.0485759999999983e-06
1605.0,4.194303999999995e-06
1606.0,4.194303999999995e-06
1607.0,1.6777215999999983e-05
1608.0,1.0485759999999983e-06
1609.0,4.194303999999995e-06
1610.0,4.194303999999995e-06
1611.0,1.6777215999999983e-05
1612.0,4.194303999999995e-06
1613.0,1.6777215999999983e-05
1614.0,1.6777215999999983e-05
1615.0,6.710886399999994e-05
1616.0,1.0485759999999983e-06
1617.0,4.194303999999995e-06
1618.0,4.194303999999995e-06
1619.0,1.6777215999999983e-05
1620.0,4.194303999999995e-06
1621.0,1.6777215999999983e-05
1622.0,1.6777215999999983e-05
1623.0,6.710886399999994e-05
1624.0,4.194303999999995e-06
1625.0,1.6777215999999983e-05
1626.0,1.6777215999999983e-05
1627.0,6.710886399999994e-05
1628.0,1.6777215999999983e-05
1629.0,6.710886399999994e-05
1630.0,6.710886399999994e-05
1631.0,0.0002684354559999999
1632.0,1.0485759999999983e-06
1633.0,4.194303999999995e-06
1634.0,4.194303999999995e-06
1635.0,1.6777215999999983e-05
1636.0,4.194303999999995e-06
1637.0,1.6777215999999983e-05
1638.0,1.6777215999999983e-05
1639.0,6.710886399999994e-05
1640.0,4.194303999999995e-06
1641.0,1.6777215999999983e-05
1642.0,1.6777215999999983e-05
1643.0,6.710886399999994e-05
1644.0,1.6777215999999983e-05
1645.0,6.710886399999994e-05
1646.0,6.710886399999994e-05
1647.0,0.0002684354559999999
1648.0,4.194303999999995e-06
1649.0,1.6777215999999983e-05
1650.0,1.6777215999999983e-05
1651.0,6.710886399999994e-05
1652.0,1.6777215999999983e-05
1653.0,6.710886399999994e-05
1654.0,6.710886399999994e-05
1655.0,0.0002684354559999999
1656.0,1.6777215999999983e-05
1657.0,6.710886399999994e-05
1658.0,6.710886399999994e-05
1659.0,0.0002684354559999999
1660.0,6.710886399999994e-05
1661.0,0.0002684354559999999
1662.0,0.0002684354559999999
1663.0,0.0010737418239999998
1664.0,2.621439999999995e-07
1665.0,1.0485759999999983e-06
1666.0,1.0485759999999983e-06
1667.0,4.194303999999995e-06
1668.0,1.0485759999999983e-06
1669.0,4.194303999999995e-06
1670.0,4.194303999999995e-06
1671.0,1.6777215999999983e-05
1672.0,1.0485759999999983e-06
1673.0,4.194303999999995e-06
1674.0,4.194303999999995e-06
1675.0,1.6777215999999983e-05
1676.0,4.194303999999995e-06
1677.0,1.6777215999999983e-05
1678.0,1.6777215999999983e-05
1679.0,6.710886399999994e-05
1680.0,1.0485759999999983e-06
1681.0,4.194303999999995e-06
1682.0,4.194303999999995e-06
1683.0,1.6777215999999983e-05
1684.0,4.194303999999995e-06
1685.0,1.6777215999999983e-05
1686.0,1.6777215999999983e-05
1687.0,6.710886399999994e-05
1688.0,4.194303999999995e-06
1689.0,1.6777215999999983e-05
1690.0,1.6777215999999983e-05
1691.0,6.710886399999994e-05
1692.0,1.6777215999999983e-05
1693.0,6.710886399999994e-05
1694.0,6.710886399999994e-05
1695.0,0.0002684354559999999
1696.0,1.0485759999999983e-06
1697.0,4.194303999999995e-06
1698.0,4.194303999999995e-06
1699.0,1.6777215999999983e-05
1700.0,4.194303999999995e-06
1701.0,1.6777215999999983e-05
1702.0,1.6777215999999983e-05
1703.0,6.710886399999994e-05
1704.0,4.194303999999995e-06
1705.0,1.6777215999999983e-05
1706.0,1.6777215999999983e-05
1707.0,6.710886399999994e-05
1708.0,1.6777215999999983e-05
1709.0,6.710886399999994e-05
1710.0,6.710886399999994e-05
1711.0,0.0002684354559999999
1712.0,4.194303999999995e-06
1713.0,1.6777215999999983e-05
1714.0,1.6777215999999983e-05
1715.0,6.710886399999994e-05
1716.0,1.6777215999999983e-05
1717.0,6.710886399999994e-05
1718.0,6.710886399999994e-05
1719.0,0.0002684354559999999
1720.0,1.6777215999999983e-05
1721.0,6.710886399999994e-05
1722.0,6.710886399999994e-05
1723.0,0.0002684354559999999
1724.0,6.710886399999994e-05
1725.0,0.0002684354559999999
1726.0,0.0002684354559999999
1727.0,0.0010737418239999998
1728.0,1.0485759999999983e-06
1729.0,4.194303999999995e-06
1730.0,4.194303999999995e-06
1731.0,1.6777215999999983e-05
1732.0,4.194303999999995e-06
1733.0,1.6777215999999983e-05
1734.0,1.6777215999999983e-05
1735.0,6.710886399999994e-05
1736.0,4.194303999999995e-06
1737.0,1.6777215999999983e-05
1738.0,1.6777215999999983e-05
1739.0,6.710886399999994e-05
1740.0,1.6777215999999983e-05
1741.0,6.710886399999994e-05
1742.0,6.710886399999994e-05
1743.0,0.0002684354559999999
1744.0,4.194303999999995e-06
1745.0,1.6777215999999983e-05
1746.0,1.6777215999999983e-05
1747.0,6.710886399999994e-05
1748.0,1.6777215999999983e-05
1749.0,6.710886399999994e-05
1750.0,6.710886399999994e-05
1751.0,0.0002684354559999999
1752.0,1.6777215999999983e-05
1753.0,6.710886399999994e-05
1754.0,6.710886399999994e-05
1755.0,0.0002684354559999999
1756.0,6.710886399999994e-05
1757.0,0.0002684354559999999
1758.0,0.0002684354559999999
1759.0,0.0010737418239999998
1760.0,4.194303999999995e-06
1761.0,1.6777215999999983e-05
1762.0,1.6777215999999983e-05
1763.0,6.710886399999994e-05
1764.0,1.6777215999999983e-05
1765.0,6.710886399999994e-05
1766.0,6.710886399999994e-05
1767.0,0.0002684354559999999
1768.0,1.6777215999999983e-05
1769.0,6.710886399999994e-05
1770.0,6.710886399999994e-05
1771.0,0.0002684354559999999
